State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
NY,New York,2015,December,12 month-ending,Methadone (T40.3),122,100,0.4051748649,
NY,New York,2016,January,12 month-ending,Methadone (T40.3),121,100,0.4070237158,
NY,New York,2016,February,12 month-ending,Methadone (T40.3),127,100,0.3981651564,
NY,New York,2016,March,12 month-ending,Methadone (T40.3),130,100,0.4045998785,
NY,New York,2016,April,12 month-ending,Methadone (T40.3),122,100,0.4121374478,
NY,New York,2016,May,12 month-ending,Methadone (T40.3),119,100,0.4217581851,
NY,New York,2016,June,12 month-ending,Methadone (T40.3),124,100,0.441046145,
NY,New York,2016,July,12 month-ending,Methadone (T40.3),123,100,0.4502416056,
NY,New York,2016,August,12 month-ending,Methadone (T40.3),124,100,0.4546062308,
NY,New York,2016,September,12 month-ending,Methadone (T40.3),117,100,0.4660521075,
NY,New York,2016,October,12 month-ending,Methadone (T40.3),121,100,0.4645391525,
NY,New York,2016,November,12 month-ending,Methadone (T40.3),127,100,0.4609798882,
NY,New York,2016,December,12 month-ending,Methadone (T40.3),127,100,0.4788903513,
NY,New York,2017,January,12 month-ending,Methadone (T40.3),125,100,0.5342948621,*Likely underreported due to incomplete data
NY,New York,2017,February,12 month-ending,Methadone (T40.3),119,100,0.6028537095,*Likely underreported due to incomplete data
NY,New York,2017,March,12 month-ending,Methadone (T40.3),114,100,0.6833297901,*Likely underreported due to incomplete data
NY,New York,2017,April,12 month-ending,Methadone (T40.3),110,100,0.7782456496,*Likely underreported due to incomplete data
NY,New York,2017,May,12 month-ending,Methadone (T40.3),108,100,0.9304543702,*Likely underreported due to incomplete data
NY,New York,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),431,100,0.2786842787,
NY,New York,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),422,100,0.2946054244,
NY,New York,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),412,100,0.3064820963,
NY,New York,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),431,100,0.3073791349,
NY,New York,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),432,100,0.3133238694,
NY,New York,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),434,100,0.3090328791,
NY,New York,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),446,100,0.3223394366,
NY,New York,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),465,100,0.3377560897,
NY,New York,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),469,100,0.3532999829,
NY,New York,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),465,100,0.37075739,
NY,New York,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),472,100,0.3952688736,
NY,New York,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),479,100,0.4051748649,
NY,New York,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),479,100,0.4070237158,
NY,New York,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),501,100,0.3981651564,
NY,New York,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),521,100,0.4045998785,
NY,New York,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),523,100,0.4121374478,
NY,New York,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),538,100,0.4217581851,
NY,New York,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),545,100,0.441046145,
NY,New York,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),550,100,0.4502416056,
NY,New York,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),552,100,0.4546062308,
NY,New York,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),567,100,0.4660521075,
NY,New York,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),584,100,0.4645391525,
NY,New York,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),590,100,0.4609798882,
NY,New York,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),604,100,0.4788903513,
NY,New York,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),599,100,0.5342948621,*Likely underreported due to incomplete data
NY,New York,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),584,100,0.6028537095,*Likely underreported due to incomplete data
NY,New York,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),578,100,0.6833297901,*Likely underreported due to incomplete data
NY,New York,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),563,100,0.7782456496,*Likely underreported due to incomplete data
NY,New York,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),535,100,0.9304543702,*Likely underreported due to incomplete data
NY,New York,2015,January,12 month-ending,Number of Deaths,"96,525",100,0.2786842787,
NY,New York,2015,February,12 month-ending,Number of Deaths,"97,079",100,0.2946054244,
NY,New York,2015,March,12 month-ending,Number of Deaths,"97,885",100,0.3064820963,
NY,New York,2015,April,12 month-ending,Number of Deaths,"98,250",100,0.3073791349,
NY,New York,2015,May,12 month-ending,Number of Deaths,"98,620",100,0.3133238694,
NY,New York,2015,June,12 month-ending,Number of Deaths,"98,695",100,0.3090328791,
NY,New York,2015,July,12 month-ending,Number of Deaths,"98,964",100,0.3223394366,
NY,New York,2015,August,12 month-ending,Number of Deaths,"99,184",100,0.3377560897,
NY,New York,2015,September,12 month-ending,Number of Deaths,"99,349",100,0.3532999829,
NY,New York,2015,October,12 month-ending,Number of Deaths,"99,526",100,0.37075739,
NY,New York,2015,November,12 month-ending,Number of Deaths,"99,173",100,0.3952688736,
NY,New York,2015,December,12 month-ending,Number of Deaths,"98,476",100,0.4051748649,
NY,New York,2016,January,12 month-ending,Number of Deaths,"97,783",100,0.4070237158,
NY,New York,2016,February,12 month-ending,Number of Deaths,"97,447",100,0.3981651564,
NY,New York,2016,March,12 month-ending,Number of Deaths,"97,133",100,0.4045998785,
NY,New York,2016,April,12 month-ending,Number of Deaths,"97,055",100,0.4121374478,
NY,New York,2016,May,12 month-ending,Number of Deaths,"96,975",100,0.4217581851,
NY,New York,2016,June,12 month-ending,Number of Deaths,"97,042",100,0.441046145,
NY,New York,2016,July,12 month-ending,Number of Deaths,"97,059",100,0.4502416056,
NY,New York,2016,August,12 month-ending,Number of Deaths,"97,227",100,0.4546062308,
NY,New York,2016,September,12 month-ending,Number of Deaths,"97,414",100,0.4660521075,
NY,New York,2016,October,12 month-ending,Number of Deaths,"97,516",100,0.4645391525,
NY,New York,2016,November,12 month-ending,Number of Deaths,"98,052",100,0.4609798882,
NY,New York,2016,December,12 month-ending,Number of Deaths,"98,770",100,0.4788903513,
NY,New York,2017,January,12 month-ending,Number of Deaths,"99,009",100,0.5342948621,*Likely underreported due to incomplete data
NY,New York,2017,February,12 month-ending,Number of Deaths,"99,029",100,0.6028537095,*Likely underreported due to incomplete data
NY,New York,2017,March,12 month-ending,Number of Deaths,"98,781",100,0.6833297901,*Likely underreported due to incomplete data
NY,New York,2017,April,12 month-ending,Number of Deaths,"98,555",100,0.7782456496,*Likely underreported due to incomplete data
NY,New York,2017,May,12 month-ending,Number of Deaths,"98,554",100,0.9304543702,*Likely underreported due to incomplete data
NY,New York,2015,January,12 month-ending,Number of Drug Overdose Deaths,"1,510",100,0.2786842787,
NY,New York,2015,February,12 month-ending,Number of Drug Overdose Deaths,"1,519",100,0.2946054244,
NY,New York,2015,March,12 month-ending,Number of Drug Overdose Deaths,"1,535",100,0.3064820963,
NY,New York,2015,April,12 month-ending,Number of Drug Overdose Deaths,"1,597",100,0.3073791349,
NY,New York,2015,May,12 month-ending,Number of Drug Overdose Deaths,"1,622",100,0.3133238694,
NY,New York,2015,June,12 month-ending,Number of Drug Overdose Deaths,"1,659",100,0.3090328791,
NY,New York,2015,July,12 month-ending,Number of Drug Overdose Deaths,"1,694",100,0.3223394366,
NY,New York,2015,August,12 month-ending,Number of Drug Overdose Deaths,"1,733",100,0.3377560897,
NY,New York,2015,September,12 month-ending,Number of Drug Overdose Deaths,"1,764",100,0.3532999829,
NY,New York,2015,October,12 month-ending,Number of Drug Overdose Deaths,"1,766",100,0.37075739,
NY,New York,2015,November,12 month-ending,Number of Drug Overdose Deaths,"1,789",100,0.3952688736,
NY,New York,2015,December,12 month-ending,Number of Drug Overdose Deaths,"1,802",100,0.4051748649,
NY,New York,2016,January,12 month-ending,Number of Drug Overdose Deaths,"1,840",100,0.4070237158,
NY,New York,2016,February,12 month-ending,Number of Drug Overdose Deaths,"1,916",100,0.3981651564,
NY,New York,2016,March,12 month-ending,Number of Drug Overdose Deaths,"1,980",100,0.4045998785,
NY,New York,2016,April,12 month-ending,Number of Drug Overdose Deaths,"2,009",100,0.4121374478,
NY,New York,2016,May,12 month-ending,Number of Drug Overdose Deaths,"2,031",100,0.4217581851,
NY,New York,2016,June,12 month-ending,Number of Drug Overdose Deaths,"2,066",100,0.441046145,
NY,New York,2016,July,12 month-ending,Number of Drug Overdose Deaths,"2,101",100,0.4502416056,
NY,New York,2016,August,12 month-ending,Number of Drug Overdose Deaths,"2,143",100,0.4546062308,
NY,New York,2016,September,12 month-ending,Number of Drug Overdose Deaths,"2,172",100,0.4660521075,
NY,New York,2016,October,12 month-ending,Number of Drug Overdose Deaths,"2,220",100,0.4645391525,
NY,New York,2016,November,12 month-ending,Number of Drug Overdose Deaths,"2,265",100,0.4609798882,
NY,New York,2016,December,12 month-ending,Number of Drug Overdose Deaths,"2,316",100,0.4788903513,
NY,New York,2017,January,12 month-ending,Number of Drug Overdose Deaths,"2,320",100,0.5342948621,*Likely underreported due to incomplete data
NY,New York,2017,February,12 month-ending,Number of Drug Overdose Deaths,"2,284",100,0.6028537095,*Likely underreported due to incomplete data
NY,New York,2017,March,12 month-ending,Number of Drug Overdose Deaths,"2,271",100,0.6833297901,*Likely underreported due to incomplete data
NY,New York,2017,April,12 month-ending,Number of Drug Overdose Deaths,"2,218",100,0.7782456496,*Likely underreported due to incomplete data
NY,New York,2017,May,12 month-ending,Number of Drug Overdose Deaths,"2,187",100,0.9304543702,*Likely underreported due to incomplete data
NY,New York,2015,January,12 month-ending,Percent with drugs specified,95.3642384106,100,0.2786842787,
NY,New York,2015,February,12 month-ending,Percent with drugs specified,95.2600394997,100,0.2946054244,
NY,New York,2015,March,12 month-ending,Percent with drugs specified,95.3745928339,100,0.3064820963,
NY,New York,2015,April,12 month-ending,Percent with drugs specified,95.1784596118,100,0.3073791349,
NY,New York,2015,May,12 month-ending,Percent with drugs specified,95.1911220715,100,0.3133238694,
NY,New York,2015,June,12 month-ending,Percent with drugs specified,95.2380952381,100,0.3090328791,
NY,New York,2015,July,12 month-ending,Percent with drugs specified,95.572609209,100,0.3223394366,
NY,New York,2015,August,12 month-ending,Percent with drugs specified,95.5568378534,100,0.3377560897,
NY,New York,2015,September,12 month-ending,Percent with drugs specified,95.5782312925,100,0.3532999829,
NY,New York,2015,October,12 month-ending,Percent with drugs specified,95.5266138165,100,0.37075739,
NY,New York,2015,November,12 month-ending,Percent with drugs specified,95.5841252096,100,0.3952688736,
NY,New York,2015,December,12 month-ending,Percent with drugs specified,95.4495005549,100,0.4051748649,
NY,New York,2016,January,12 month-ending,Percent with drugs specified,95.5434782609,100,0.4070237158,
NY,New York,2016,February,12 month-ending,Percent with drugs specified,95.4592901879,100,0.3981651564,
NY,New York,2016,March,12 month-ending,Percent with drugs specified,95.202020202,100,0.4045998785,
NY,New York,2016,April,12 month-ending,Percent with drugs specified,95.4206072673,100,0.4121374478,
NY,New York,2016,May,12 month-ending,Percent with drugs specified,95.8148695224,100,0.4217581851,
NY,New York,2016,June,12 month-ending,Percent with drugs specified,95.8373668925,100,0.441046145,
NY,New York,2016,July,12 month-ending,Percent with drugs specified,95.90671109,100,0.4502416056,
NY,New York,2016,August,12 month-ending,Percent with drugs specified,95.9869342044,100,0.4546062308,
NY,New York,2016,September,12 month-ending,Percent with drugs specified,96.1325966851,100,0.4660521075,
NY,New York,2016,October,12 month-ending,Percent with drugs specified,96.4864864865,100,0.4645391525,
NY,New York,2016,November,12 month-ending,Percent with drugs specified,96.6004415011,100,0.4609798882,
NY,New York,2016,December,12 month-ending,Percent with drugs specified,96.8911917098,100,0.4788903513,
NY,New York,2017,January,12 month-ending,Percent with drugs specified,96.8965517241,100,0.5342948621,*Likely underreported due to incomplete data
NY,New York,2017,February,12 month-ending,Percent with drugs specified,96.9352014011,100,0.6028537095,*Likely underreported due to incomplete data
NY,New York,2017,March,12 month-ending,Percent with drugs specified,97.1818582122,100,0.6833297901,*Likely underreported due to incomplete data
NY,New York,2017,April,12 month-ending,Percent with drugs specified,97.1596032462,100,0.7782456496,*Likely underreported due to incomplete data
NY,New York,2017,May,12 month-ending,Percent with drugs specified,96.7535436671,100,0.9304543702,*Likely underreported due to incomplete data
NY,New York,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),41,100,0.2786842787,
NY,New York,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),41,100,0.2946054244,
NY,New York,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),45,100,0.3064820963,
NY,New York,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),39,100,0.3073791349,
NY,New York,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),37,100,0.3133238694,
NY,New York,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),34,100,0.3090328791,
NY,New York,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),32,100,0.3223394366,
NY,New York,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),36,100,0.3377560897,
NY,New York,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),37,100,0.3532999829,
NY,New York,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),35,100,0.37075739,
NY,New York,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),34,100,0.3952688736,
NY,New York,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),36,100,0.4051748649,
NY,New York,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),45,100,0.4070237158,
NY,New York,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),47,100,0.3981651564,
NY,New York,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),46,100,0.4045998785,
NY,New York,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),55,100,0.4121374478,
NY,New York,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),61,100,0.4217581851,
NY,New York,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),68,100,0.441046145,
NY,New York,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),72,100,0.4502416056,
NY,New York,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),74,100,0.4546062308,
NY,New York,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),77,100,0.4660521075,
NY,New York,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),79,100,0.4645391525,
NY,New York,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),86,100,0.4609798882,
NY,New York,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),91,100,0.4788903513,
NY,New York,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),85,100,0.5342948621,*Likely underreported due to incomplete data
NY,New York,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),88,100,0.6028537095,*Likely underreported due to incomplete data
NY,New York,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),93,100,0.6833297901,*Likely underreported due to incomplete data
NY,New York,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),90,100,0.7782456496,*Likely underreported due to incomplete data
NY,New York,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),94,100,0.9304543702,*Likely underreported due to incomplete data
NY,New York,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",248,100,0.2786842787,
NY,New York,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",268,100,0.2946054244,
NY,New York,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",298,100,0.3064820963,
